latitude,longitude,rsrp,rsrq,sinr,download_mbps,upload_mbps,latency_ms,quality_score,quality
14.747601301480643,-17.367316833204082,-66.89023818089923,-16.67242537510419,18.073558796780517,131.804594720486,34.97771473652086,66.75553102363449,0.6997021779614808,Moyenne
14.691727218777885,-17.39889838469494,-75.53814585359464,-13.683676332496917,7.067542502908779,83.59789806070813,24.204812303469478,88.34013969383466,0.5276203653526982,Moyenne
14.748400956313692,-17.476358331829193,-103.24624269546462,-10.359280820362466,26.27770271816683,88.02268002715435,25.611739937728068,54.44403327153762,0.6037845173928297,Moyenne
14.751987698828573,-17.388618276055325,-114.62803372964889,-5.422535895127014,5.203092485291732,34.63550195019399,3.4024484794759466,91.55667079295688,0.3358272637638966,Mauvaise
14.719342041684566,-17.52335956471725,-82.36718354183137,-8.813164072204358,14.694904016977102,93.98308919769363,22.62217941431753,74.71510944583095,0.6274010578450676,Moyenne
14.719778311026685,-17.523803501361357,-95.79161284432193,-6.083547400684591,-1.5094159679641161,31.102910854066067,10.201816298566627,119.974763237205,0.35147533875173476,Mauvaise
14.748763704398122,-17.36401255935052,-113.28789708353716,-8.329031183601522,27.26844705464626,67.41466085110355,29.783585876235055,78.7738300590764,0.5424287423854379,Moyenne
14.756214012089172,-17.53104389843092,-92.76526994388014,-10.715962435506395,-0.0730339780075333,30.357900270517742,9.45886942044043,95.86184264690212,0.3459917608711881,Mauvaise
14.693835407463988,-17.54918407863012,-118.10863133866299,-16.311672832091176,2.8713882005642546,13.653329237214358,5.039463807027352,85.77590751700234,0.1630584943166855,Mauvaise
14.754203088284788,-17.47219390168302,-69.98737788566699,-9.666400873504816,14.534695534487525,119.7090436845298,27.01054694171961,67.79888817563689,0.7147490007467481,Bonne
14.755847170867803,-17.529229805113577,-105.76710101199907,-10.272686076561302,21.743255007454355,83.08752864527479,18.27989201827107,76.05301287413593,0.532754349500403,Moyenne
14.680436333319415,-17.37739270135115,-83.561274360531,-10.56543161359827,16.67729570777046,95.74846666210522,23.398713378521386,67.19279834269787,0.6258857204226476,Moyenne
14.743203596891172,-17.365461297311416,-102.8558908150824,-12.14299784816463,3.124686948005465,40.66224221554261,2.9403031482169686,91.10479721520666,0.31654708760384437,Mauvaise
14.674249409838701,-17.45351472712872,-91.39625883522041,-11.59880754415014,-4.966993511537838,33.80206813796242,11.594719138319622,105.35542947457327,0.29916692486489527,Mauvaise
14.662096384688457,-17.464905693397995,-89.93093463611962,-14.317804620346543,21.50027031076037,93.26653477591677,19.883971336146548,58.83045260003763,0.5953708700054896,Moyenne
14.72469059156653,-17.442192144611184,-109.83300494609601,-11.729622303007755,29.482256406888283,66.04692091211575,24.404543062486294,79.12928254256941,0.542209504211068,Moyenne
14.768124785841842,-17.504761075031002,-66.67284547294928,-16.234217320501305,23.346959210713166,137.7917641471467,32.47299184591681,65.45099594809928,0.7576404771213802,Bonne
14.65460967305835,-17.490406827715933,-77.3676947151387,-7.727558436954725,11.107231635481536,94.24690902707877,21.04322834845192,80.52863938488036,0.6319391414965341,Moyenne
14.757445212887339,-17.5298045659032,-68.3275582139696,-16.39912263421809,26.63185414896873,145.50045746290033,41.857220508604755,50.18048994068463,0.7928932015962388,Bonne
14.715841257391455,-17.46070998177773,-70.78449572647932,-17.81047194154747,9.344668559142251,99.36691934060853,25.369895457225986,69.48917440120806,0.5571882536203561,Moyenne
14.761916408333759,-17.42766167549327,-87.11550116539033,-12.892555630999798,13.372692948521365,85.31579672367991,18.974271178533236,76.31390792536853,0.5367269809767069,Moyenne
14.759652001572235,-17.36395525312168,-69.29691707372857,-9.783695846915133,11.699541858848914,108.92728424749794,25.16720692789971,83.91863116244758,0.6714288467907489,Moyenne
14.763787284626117,-17.40218536587465,-115.13291238714443,-12.87196445093042,10.666835543293374,28.9557249220451,7.873821883478553,99.82547328109729,0.28889784555657816,Mauvaise
14.749953614124868,-17.405387253289366,-109.22094256694702,-15.125442152681678,22.1316769252867,65.2306500944677,20.134206933032594,75.79461468753645,0.4475661162760549,Moyenne
14.759589006091108,-17.48840020758118,-117.51249910992041,-11.18560342553383,13.43691175443222,33.426758560535816,11.795138593993487,97.46074281659985,0.323777466453711,Mauvaise
14.672883276936156,-17.372341340497993,-102.10683180802046,-14.141967304229201,6.085099270882562,50.67797678054345,17.20890267649631,97.79382064142024,0.3301466825013041,Mauvaise
14.689500909353743,-17.360608860664,-98.62274906707849,-5.939852338227137,4.0355358680467415,45.447254049021375,5.558010636162127,97.90070718401486,0.4141609066497279,Moyenne
14.681523202204948,-17.363547412691595,-105.07580325243572,-6.0829680455499915,-3.6788439061398313,17.214363865595594,3.5438411830757586,116.27899900412413,0.2708207067591141,Mauvaise
14.746515679484647,-17.542239394695123,-74.4194369966439,-11.966794520390664,15.41183066590661,108.8641588768208,26.794775439705695,72.04840487481856,0.659767463266582,Moyenne
14.669973605517727,-17.429129872739196,-100.37856703185258,-14.409624083744381,3.048649539036198,35.73642218919506,12.84120179932728,103.77065757051001,0.29175300553998085,Mauvaise
14.673689612749113,-17.421354978854943,-104.54860196719406,-8.680146204607052,0.1846872705734084,25.75746244838354,7.601724755418645,104.07940510351062,0.2956615839840015,Mauvaise
14.764265413693852,-17.4909869679567,-90.15171542629633,-18.48601879123707,17.88404873396872,104.75945094781952,25.73682033891922,69.49759712875631,0.5228924751468864,Moyenne
14.74176468507867,-17.351517563368414,-112.24916762638806,-12.353233915388882,18.84232402375421,45.559632997081785,17.937676705437372,75.74756876709755,0.41291664956445784,Moyenne
14.76379939712948,-17.491762508236288,-75.87916605852782,-14.29147248021533,21.32542122901831,117.42700948750486,28.574113363977464,54.95155816194422,0.6975467084236037,Moyenne
14.66811618357389,-17.50667766836379,-115.8997145976126,-6.112497608564235,12.6251913718507,31.12095862160246,14.906530340610118,77.63824010880242,0.39088077665329274,Mauvaise
14.70186745259297,-17.453170869911364,-65.72121848697155,-18.831957618182443,26.29191118213603,144.8803780384652,40.797426070902176,41.47035308965344,0.7833163926109198,Bonne
14.686809652109922,-17.485370524045933,-77.52653768868385,-11.260591739943113,27.771996368937977,127.09896419608626,38.05269864239147,44.47931880673711,0.7929445731578127,Bonne
14.651258541086355,-17.365194108026014,-109.07063751562052,-8.630709865067235,23.25798289273713,69.32980281868737,24.898015405970302,68.46184926432497,0.5366140935337965,Moyenne
14.686987984857032,-17.461984653737048,-119.69628355820187,-12.209748174663423,17.245771870286553,23.326460880495574,14.431366365785811,98.217200667896,0.3229357049700413,Mauvaise
14.699345822757124,-17.467970089065485,-75.14962143498411,-17.8043575777219,5.630233375691603,97.80348209216623,25.081773073092158,80.67450727534438,0.4925856463801517,Moyenne
14.661988552841553,-17.424827573978302,-81.12284608838107,-5.385540539609369,29.403072256707745,131.95796856030526,36.32207316412197,53.275114699455116,0.849251113571872,Bonne
14.723643382517487,-17.533777065749778,-79.9046057577457,-11.747853960734629,4.594765851717842,69.40872922676292,17.592548316917664,87.710957554676,0.489579322799938,Moyenne
14.699812446121442,-17.398653410636697,-77.580130932273,-10.40139257953384,2.0929922696650873,60.14714377084688,17.29223703101992,100.68151704473065,0.4773322496584578,Moyenne
14.656040016096082,-17.396320235639028,-115.92754415462502,-15.687463042094898,10.475393982530397,22.057385733067044,9.686604029244169,88.89715966327637,0.2531437096865442,Mauvaise
14.741517252432837,-17.455194833054467,-100.284384930065,-12.231026808504748,-3.010580025066404,27.554053877339708,4.234885290659137,103.56260861155772,0.25562891734598675,Mauvaise
14.744806378399343,-17.358860411799917,-113.62720172611786,-12.991907112583494,29.247306263512677,91.97070478215119,28.599260325428283,65.33641703364184,0.5410945744792144,Moyenne
14.758481287586026,-17.43413217784085,-72.52931157684236,-17.951458211972227,15.595174474574868,118.2365749883119,29.42024917681858,75.8972247913724,0.6143338961152999,Moyenne
14.713120277982707,-17.410952709151005,-85.71860302448431,-17.513755050335458,14.493323208246135,74.80430408141729,23.428030614701502,85.03556441950899,0.48811304638138464,Moyenne
14.775925643653485,-17.365131008899382,-101.8006086331043,-7.275384725337156,17.952869796490198,63.327460877495525,21.101618600735932,80.4729267273622,0.5313080124277809,Moyenne
14.768828338789218,-17.416730931315044,-116.5042907342687,-15.642520669107736,12.395827672202234,32.30866160596382,19.84014116375896,100.93604708183283,0.26916555580136625,Mauvaise
14.721675711263018,-17.46363479845489,-102.89597230563858,-16.270584199019172,-3.8777769016910444,25.3507617114171,0.8767932960437879,109.15336317165672,0.18473934529816832,Mauvaise
14.707843751039023,-17.54504576487337,-102.11491728852891,-11.93123968249805,16.430895109413886,54.74843994584524,16.226289990455776,77.56763364572399,0.4600217851296932,Moyenne
14.65039447562738,-17.40434013687364,-79.87166019140648,-8.23754016092482,20.066085693475074,109.27042723774264,24.949465866099295,73.27951980795278,0.7094635003251661,Bonne
14.7424292891261,-17.357026797679794,-84.93433907546327,-18.13274873989417,9.58621712184186,75.04294471451183,19.2855355935707,84.70069001525026,0.44415975541830643,Moyenne
14.72344408552646,-17.455952975292803,-71.20329915830203,-10.924689125064418,21.505345022491753,119.13501297505152,33.8691421403206,52.049756262486795,0.7643088578067212,Bonne
14.77188073891319,-17.482046272442346,-94.02817911609279,-17.331053800231974,2.9450454768447214,54.11895162992334,10.755701588135597,102.16898443965395,0.31365272911301767,Mauvaise
14.72725017628136,-17.446148114717246,-113.42231647339341,-18.48954528844134,2.744680687316441,24.862440757406667,3.604285320978505,101.52954840262178,0.16490648388084728,Mauvaise
14.779071292206055,-17.40431255886307,-80.77153670273528,-18.261584669728958,0.6495945690650888,76.71590695917315,15.611892952272612,88.79117093774612,0.3878319182981791,Mauvaise
14.760996505342227,-17.54986190510359,-78.15682232607064,-7.321702485081822,8.019816592620664,93.76812603999225,19.752660326220646,87.08686176266055,0.6006687769513025,Moyenne
14.773967731655944,-17.37255765545363,-89.12975413367771,-17.34838522920714,24.645421238617924,99.79130418486163,29.986908401793862,60.89414249933058,0.599377851617091,Moyenne
14.692596160267055,-17.372727428064337,-77.59680510249915,-18.367880898227913,23.97692217521725,127.755673767894,35.967666777005185,60.46253953914279,0.6738837913680635,Moyenne
14.669413679319744,-17.44174041327826,-92.84124219995851,-12.869401579999227,8.398847278722632,67.4400183223501,18.415849734522777,91.31568947233605,0.4352338163772645,Moyenne
14.753593374793367,-17.525524246764878,-91.24969438399033,-7.184091392811652,15.619155759308281,83.18536612944911,24.639056038614786,68.931999775585,0.5973851900123652,Moyenne
14.752205623385986,-17.41563884107728,-96.48524399027977,-15.326282729149773,20.228571076622046,77.5386823961541,26.64791959155767,74.17716480581264,0.5119556961157139,Moyenne
14.677488362122723,-17.522430867407337,-118.60194802907476,-13.096023354637172,3.4422371119808037,7.286153555802285,4.747368648566504,115.3475294984035,0.17363246359738954,Mauvaise
14.749416805037539,-17.448490569713464,-114.06597151536826,-18.441084544107483,0.8849380063161476,14.448819925502683,3.2204434959131083,98.43903682315623,0.13762092912770996,Mauvaise
14.725656536545383,-17.531274005603777,-118.27139478722961,-12.712900802111738,29.023359762430886,82.50434412245545,19.604604445521666,72.18869509749992,0.5027978781807337,Moyenne
14.664238268837218,-17.4321869323405,-84.99742738049207,-10.913416871080129,16.614505962336647,97.14332521856791,23.707520099556266,64.35279209730783,0.6170737432579525,Moyenne
14.715231867684126,-17.486386134976403,-102.71042104080203,-11.007301247469973,29.349550264178234,85.20187674099073,26.024981222613366,69.30150056923458,0.6133684452973198,Moyenne
14.771047940109028,-17.3838017170525,-92.02861198594135,-14.346026309558887,6.821459549628019,56.53516316340019,17.760024469522875,95.95807669419254,0.3963251193491728,Mauvaise
14.71583948090788,-17.39001077475832,-70.08384393406487,-14.582535470716103,19.606109499094604,122.13555140902929,33.23527893622611,57.25459774960395,0.7144752488454977,Bonne
14.752530868641951,-17.350305224905114,-106.28892739681189,-17.50726933488763,2.7911272789433204,48.30942556369895,9.842938094519067,117.59946835557159,0.22747208254084128,Mauvaise
14.653758298263455,-17.49849936505913,-97.42893923304037,-13.864823510952242,4.1420059945869525,45.46076212543758,8.318264896346282,102.8972167355447,0.3333572940248775,Mauvaise
14.744650583672136,-17.537639781444085,-78.44468738013232,-17.607074635778496,12.916574244436838,105.73214421953101,28.88120984078271,78.87233725993734,0.5483107643209859,Moyenne
14.773088860197872,-17.461399346970232,-107.41610089796076,-8.267656774031277,6.1866343927824925,32.75847129526084,8.454067646141192,100.88084442303594,0.34501885401995275,Mauvaise
14.714938612036082,-17.533319333006688,-115.76610495941638,-5.472159831525397,0.8667547344204563,13.020607368070092,0.2,114.75270587719852,0.2548403902129789,Mauvaise
14.693902288693327,-17.514300056986848,-104.06367008974276,-5.418957606666103,4.200824569626411,43.82737217875991,8.200639372863083,88.98235788495398,0.3958066152263915,Mauvaise
14.734064565635297,-17.43053997172769,-111.13282920102975,-6.889004608744486,-3.7488061936947377,5.001355172380557,8.930643421815796,112.8149625993242,0.21864294952843427,Mauvaise
14.769113957962118,-17.431573829731143,-68.86662912115848,-10.588909909245332,19.65482675171203,123.1074907642325,31.49190793431825,62.538748735143095,0.761770196154431,Bonne
14.672980054569335,-17.541334504454063,-75.55337912395706,-9.18788023858568,12.224082998005155,115.27837904092596,24.137885990805856,69.68421590215299,0.664023200687823,Moyenne
14.702480247302953,-17.461419049716344,-85.16279339192671,-15.007118762474203,-1.7014926758416031,65.69700904120776,11.4256633978475,100.42370892809699,0.35982278703235665,Mauvaise
14.67031773652764,-17.443956261426553,-72.06966753967552,-10.16921411758331,1.0092897594971921,91.82552325107181,18.036258042467235,96.87189913302997,0.534806195183141,Moyenne
14.714565050188586,-17.496395152436005,-75.79803577054871,-12.620906307841715,-1.4112911660574596,80.6189672029356,13.138355466663967,88.71077102710011,0.461687870104378,Moyenne
14.720254861693972,-17.375591363624903,-109.73864676126803,-12.251757243122945,16.440748289655676,56.00240099164422,16.529636685933554,81.92994903408223,0.4134338960840363,Moyenne
14.772746469913816,-17.517780270470716,-70.90925508305122,-8.391128154747788,-1.702637273562717,98.19119831708801,20.21669935403316,83.72817460352928,0.5520697079350836,Moyenne
14.703626969989791,-17.49921963899876,-90.3361766946392,-15.053143021638476,21.399881656232562,95.57952934659572,27.30512326267519,52.39553311537573,0.591024299761193,Moyenne
14.723704359760161,-17.51860111699345,-75.59079146597657,-14.547445436276721,-4.282117823786309,73.54951779787457,10.212244613557829,102.24227855715438,0.40147926285928565,Moyenne
14.76508413462704,-17.52669067322589,-70.71497850420786,-6.055014924199087,3.728152579856223,81.63353827380696,19.82642661462548,82.39645635638084,0.609038962414664,Moyenne
14.691782650022901,-17.374204163198577,-102.50980887654748,-18.212859872086387,26.17333365621675,77.48030672957286,23.788318252255216,65.86738221296521,0.5046034080743732,Moyenne
14.737641302965786,-17.494428166986005,-113.94714415097778,-12.201119822213235,20.14859613427861,42.980495213214674,17.381335245857205,71.17399133456175,0.416951285213818,Moyenne
14.748431040346873,-17.40549519610643,-107.4635660601932,-6.220788794289936,-2.44610834760093,28.612229670598893,7.666831050298679,106.29912818143872,0.2849373129177745,Mauvaise
14.69296867050931,-17.46440352805495,-96.5090716255559,-10.454917890545802,23.73941365698129,68.99308433435155,25.392766102879687,74.96665342518334,0.5850399344903837,Moyenne
14.671364354118984,-17.42282530385322,-75.00918787426288,-11.35030096103015,12.256229253907168,99.77835893954565,25.061680115131832,72.60198428218395,0.6266530634553855,Moyenne
14.715378240447295,-17.36436476076556,-72.6598179209011,-15.503581490789028,24.637405950909024,107.80346861500118,40.14818234977922,54.43801979757617,0.7212271654285722,Bonne
14.69638422491733,-17.38107842659135,-119.61763282078451,-14.194143153097723,16.02589210576377,28.051505252338757,14.980570961775042,89.05191204419113,0.3024824587436872,Mauvaise
14.684640116132988,-17.536202721515952,-91.90889835823388,-7.071322178734299,18.864156121150057,83.55559343544758,25.759038705742782,61.05812866434351,0.6284315370797166,Moyenne
14.776544770390233,-17.380959492944157,-97.04239482681716,-11.170946155241586,29.772554613849785,111.65200677246276,35.75034488621417,62.986864925496874,0.6768172523174131,Moyenne
14.7152798924312,-17.459635296943862,-107.78407042410984,-11.793609287405083,3.1317441073406354,32.2035920074662,8.937229991082038,90.07680502124589,0.28569672464191037,Mauvaise
14.761342100199645,-17.479970854624025,-113.40740479664744,-17.605884010439595,16.838095116648592,40.2184698923648,9.134493476894843,75.94307434495111,0.3276699933219231,Mauvaise
14.675391263370637,-17.415522414907677,-101.43116557280047,-18.775605809628278,11.111248652008943,64.3172255881117,17.77496337956718,77.69455824289037,0.3543060453327611,Mauvaise
14.772127559436887,-17.359958425380153,-68.13996628481144,-5.508407358381312,-3.6191816477058,83.06635205664702,11.841559275565984,90.3280394019089,0.5621089344756617,Moyenne
14.753276086493972,-17.531172900482375,-102.22383873885846,-13.722193657984217,-4.493527547399724,23.532953918799187,5.432203263967075,105.47204437054307,0.21106825482188282,Mauvaise
14.755129980304588,-17.396384593949954,-91.46651580411486,-10.55501713060694,-0.8269997763749464,39.2315515180789,5.266588902709616,98.30793149231057,0.3555806497064982,Mauvaise
14.70066943377547,-17.50929839384841,-81.33395726076522,-17.88398897537801,17.718210918849184,95.24858478317239,25.535296370726844,60.55273620274394,0.5724705647895536,Moyenne
14.713132809100099,-17.4739727754346,-100.00037186913883,-9.436399999877349,14.850708076968726,59.10000557683725,17.304011910849905,88.25313859580729,0.4819695297925619,Moyenne
14.727136062366828,-17.37523539674735,-66.55198545034716,-5.944066078116547,14.37003464073046,121.97338420110427,27.455472019194552,72.50256550544422,0.7710868400021086,Bonne
14.752669519706657,-17.44084016319753,-67.06539877818389,-10.940686458036124,-3.885013311510897,84.84188126991098,15.761045118004409,90.22793998316423,0.5093309264718592,Moyenne
14.760377377767856,-17.536508670409916,-106.15197372960498,-17.23438548674425,11.425604872600246,60.74559571306439,16.942417766540085,83.94560762397839,0.34002474330900173,Mauvaise
14.660145890215752,-17.448390289972654,-92.6513321759188,-10.855898615371325,27.3617986244885,106.29677389341772,27.58343403909171,54.75172145811797,0.6836152524961681,Moyenne
14.767528110379311,-17.392071619671718,-103.45169296007766,-8.271139016534867,8.915715425872632,26.30302727023637,14.668330900615281,87.59010027572783,0.3924027627903406,Mauvaise
14.771874564825554,-17.44422388244688,-104.33377280923928,-13.31016848796374,16.87228644259597,64.47829501245869,15.396831107761534,68.12703491451391,0.45295164147199607,Moyenne
14.727075362566382,-17.51662215220419,-117.9712178955007,-6.6822715288194505,22.293653646810025,38.436106021928595,16.747132560165387,70.19907444974656,0.46862407213995394,Moyenne
14.674277579723137,-17.460991784988494,-86.47396163110568,-9.918438652996898,22.437384769966066,96.1412673701602,29.411800567071605,70.3819071919248,0.6645693228490168,Moyenne
14.756393928251454,-17.365130926392073,-92.35265372241261,-6.410515143951166,13.174802883834499,68.85273866575692,16.909347965984054,81.52847002632434,0.5559754947454942,Moyenne
14.721316389891447,-17.41835920198118,-117.16866868125058,-10.270925642537279,25.028318089081772,51.56319283193914,15.575627325187465,86.76045146966054,0.4600778975349638,Moyenne
14.756235538983129,-17.404022698698284,-104.67444446698637,-17.16196839193246,8.698233267731144,34.448715805263035,13.928342175703232,88.53241223396569,0.29612767073011703,Mauvaise
14.755925056456611,-17.39281269851011,-70.04537627183404,-14.664316044527352,26.10426251746794,140.7592414004363,40.12634326510756,48.08234598101527,0.7942458309709733,Bonne
14.661274811039153,-17.531861315161333,-106.82409601331652,-16.174870724465602,3.407950823844086,19.928520144322412,7.759936913567961,96.03652065626153,0.2301101323967719,Mauvaise
14.728912785688186,-17.433692688146007,-112.03078203498274,-6.276429031963929,4.807574244669986,28.0161598878681,5.78258953935492,97.1299321074589,0.32712023019829634,Mauvaise
14.712808758904934,-17.47481696136294,-93.08009818473403,-8.354399057975243,-3.1407781530349617,59.37804539637526,8.690447091283778,97.00350149220647,0.3715410698376626,Mauvaise
14.772995531099937,-17.52216816726558,-65.78922502391697,-9.530422835259916,22.8453642789799,129.21417354582846,36.13196599321113,55.789546987688375,0.8278505847530687,Bonne
14.688563367950302,-17.509458088339198,-106.68696006686747,-14.786471525157296,9.596933268144696,41.54995198790091,13.106124886431425,90.80625799187507,0.3238905469279893,Mauvaise
14.676780013804821,-17.393767905255054,-83.03254489267668,-16.42337319129701,3.0190814868989655,50.695177756147814,8.467231027451293,85.05861510533977,0.39197179855530323,Mauvaise
14.76662129128249,-17.517702178942045,-78.11092115692054,-8.409684768155234,3.112659716580289,77.0292711226346,14.632726523186124,96.80138222155306,0.5239856473901918,Moyenne
14.669333023957014,-17.487516278555656,-106.92993508041802,-12.361788757692885,26.54899794302316,82.45884347038756,21.623130965659342,82.12253704584614,0.5405454228881752,Moyenne
14.739247529634179,-17.493025332347386,-79.94810082634773,-15.838946269891192,24.18708101613629,124.22750447833958,32.40172430760838,67.44734959385288,0.6817709222935675,Moyenne
14.689002575799435,-17.540273927217086,-99.77192770044107,-10.36729230568615,14.373580987501416,65.75379472652578,18.698965646963416,85.23934618736367,0.47781506608267227,Moyenne
14.723819948214672,-17.45756831015213,-85.22317931735313,-18.435326070061674,16.563878014550237,101.36245858767197,26.675143315163677,77.25515928254877,0.5304340861895307,Moyenne
14.730108526269364,-17.39681403156616,-85.15586590815079,-14.43361644220445,11.601394969260184,104.80625418220636,22.089168658260665,92.92951084431428,0.5241353694652573,Moyenne
14.704258006654536,-17.54556947345022,-90.53239237588828,-12.440202075724116,8.70832900075831,83.21002846200734,13.50728775780791,90.63047049416348,0.4713056320739721,Moyenne
14.776745447430821,-17.52748970990402,-115.03406264700754,-16.92858332246832,27.0416908426416,60.34530775009327,26.008275516151656,65.22547419066089,0.44078540378788544,Moyenne
14.667138311851048,-17.405962664080487,-74.05836274259191,-5.214837313728246,-0.6035553767894273,67.28484069228098,20.47283918660733,93.30942097487595,0.5410512914138517,Moyenne
14.700881881574778,-17.43128380186542,-102.35709642655453,-16.0726368957454,9.645637640067978,48.03500002240282,10.152370728672718,93.56675482436091,0.3387898245676601,Mauvaise
14.705951392493661,-17.406950477190264,-109.74148192800801,-17.175056179394282,7.059666779575636,25.982952156598863,10.53036395402269,87.54239518391037,0.246498450390134,Mauvaise
